file_name,tuning,details,clean,chord
t_EADGBE_guitarAstrumx02220v.mp3,EADGBE,Astrumx02220v,Astrumx02220v,A
t_EADGBE_guitarAstrumxx79109v.mp3,EADGBE,Astrumxx79109v,Astrumxx79109v,A
t_EADGBE_guitarAsus2_Dfast10777107.mp3,EADGBE,Asus2_Dfast10777107,Asus2_Dfast10777107,E7sus4
t_EADGBE_guitarAsus2_Fsfast202200.mp3,EADGBE,Asus2_Fsfast202200,Asus2_Fsfast202200,B7sus4
t_EADGBE_guitarAsus2_Gfast302000.mp3,EADGBE,Asus2_Gfast302000,Asus2_Gfast302000,A7sus2
t_EADGBE_guitarAsus4fast000230.mp3,EADGBE,Asus4fast000230,Asus4fast000230,Asus4
t_EADGBE_guitarAsus4fast557755v.mp3,EADGBE,Asus4fast557755v,Asus4fast557755v,Asus4
t_EADGBE_guitarAsus4fast57775xv.mp3,EADGBE,Asus4fast57775xv,Asus4fast57775xv,Asus4
t_EADGBE_guitarAsus4fast57x755v.mp3,EADGBE,Asus4fast57x755v,Asus4fast57x755v,Asus4
t_EADGBE_guitarAsus4fastx00230v.mp3,EADGBE,Asus4fastx00230v,Asus4fastx00230v,Asus4
t_EADGBE_guitarAsus4fastx0223xv.mp3,EADGBE,Asus4fastx0223xv,Asus4fastx0223xv,Asus4
t_EADGBE_guitarAsus4fastx57755.mp3,EADGBE,Asus4fastx57755,Asus4fastx57755,Asus4
t_EADGBE_guitarAsus4fastxx791010v.mp3,EADGBE,Asus4fastxx791010v,Asus4fastxx791010v,Asus4
t_EADGBE_guitarAsus4slow557755.mp3,EADGBE,Asus4slow557755,Asus4slow557755,Asus4
t_EADGBE_guitarAsus4slow557755v.mp3,EADGBE,Asus4slow557755v,Asus4slow557755v,Asus4
t_EADGBE_guitarAsus4slow57775xv.mp3,EADGBE,Asus4slow57775xv,Asus4slow57775xv,Asus4
t_EADGBE_guitarAsus4slow57x755v.mp3,EADGBE,Asus4slow57x755v,Asus4slow57x755v,Asus4
t_EADGBE_guitarAsus4slowx00230v.mp3,EADGBE,Asus4slowx00230v,Asus4slowx00230v,Asus4
t_EADGBE_guitarAsus4slowx0223xv.mp3,EADGBE,Asus4slowx0223xv,Asus4slowx0223xv,Asus4
t_EADGBE_guitarAsus4slowxx791010v.mp3,EADGBE,Asus4slowxx791010v,Asus4slowxx791010v,Asus4
t_EADGBE_guitarAsus4strum557755.mp3,EADGBE,Asus4strum557755,Asus4strum557755,Asus4
t_EADGBE_guitarAsus4strum557755v.mp3,EADGBE,Asus4strum557755v,Asus4strum557755v,Asus4
t_EADGBE_guitarAsus4strum57775xv.mp3,EADGBE,Asus4strum57775xv,Asus4strum57775xv,Asus4
t_EADGBE_guitarAsus4strum57x755v.mp3,EADGBE,Asus4strum57x755v,Asus4strum57x755v,Asus4
t_EADGBE_guitarAsus4strumx00230v.mp3,EADGBE,Asus4strumx00230v,Asus4strumx00230v,Asus4
t_EADGBE_guitarAsus4strumx0223xv.mp3,EADGBE,Asus4strumx0223xv,Asus4strumx0223xv,Asus4
t_EADGBE_guitarAsus4strumxx791010v.mp3,EADGBE,Asus4strumxx791010v,Asus4strumxx791010v,Asus4
t_EADGBE_guitarAsus4_Bfastx20200.mp3,EADGBE,Asus4_Bfastx20200,Asus4_Bfastx20200,E7sus4
t_EADGBE_guitarAsus4_Cfastx30230.mp3,EADGBE,Asus4_Cfastx30230,Asus4_Cfastx30230,D7sus2
t_EADGBE_guitarAsus4_Gfast300230.mp3,EADGBE,Asus4_Gfast300230,Asus4_Gfast300230,A7sus4
t_EADGBE_guitarAs_Fssfast353333.mp3,EADGBE,As_Fssfast353333,As_Fssfast353333,A#6
t_EADGBE_guitarAs_Gfast353333.mp3,EADGBE,As_Gfast353333,As_Gfast353333,Gm7
t_EADGBE_guitarAs_Gsfast453334.mp3,EADGBE,As_Gsfast453334,As_Gsfast453334,A#7
t_EADGBE_guitarAs_Gssfastx00331.mp3,EADGBE,As_Gssfastx00331,As_Gssfastx00331,A#maj7
t_EADGBE_guitarA_Gfast302223.mp3,EADGBE,A_Gfast302223,A_Gfast302223,A7
t_EADGBE_guitarA_Gsfast402224.mp3,EADGBE,A_Gsfast402224,A_Gsfast402224,Amaj7
t_EADGBE_guitarB(b5)sus_Abfastxx6464.mp3,EADGBE,B(b5)sus_Abfastxx6464,B(b5)sus_Abfastxx6464,Fdim
t_EADGBE_guitarB(b5)sus_Dfastxx0401.mp3,EADGBE,B(b5)sus_Dfastxx0401,B(b5)sus_Dfastxx0401,Bdim
t_EADGBE_guitarB11sus2_Dfast10999109.mp3,EADGBE,B11sus2_Dfast10999109,B11sus2_Dfast10999109,Bm11
t_EADGBE_guitarB11sus2_Gsfast422222.mp3,EADGBE,B11sus2_Gsfast422222,B11sus2_Gsfast422222,F#m11
t_EADGBE_guitarB13fast004444.mp3,EADGBE,B13fast004444,B13fast004444,B13
t_EADGBE_guitarB13fast111199109.mp3,EADGBE,B13fast111199109,B13fast111199109,B13
t_EADGBE_guitarB13fast201100.mp3,EADGBE,B13fast201100,B13fast201100,B13
t_EADGBE_guitarB13fast401200.mp3,EADGBE,B13fast401200,B13fast401200,B13
t_EADGBE_guitarB13fast544444.mp3,EADGBE,B13fast544444,B13fast544444,B13
t_EADGBE_guitarB13fast746445v.mp3,EADGBE,B13fast746445v,B13fast746445v,B13
t_EADGBE_guitarB13fast747444v.mp3,EADGBE,B13fast747444v,B13fast747444v,B13
t_EADGBE_guitarB13fast777444v.mp3,EADGBE,B13fast777444v,B13fast777444v,B13
t_EADGBE_guitarB13fast777897v.mp3,EADGBE,B13fast777897v,B13fast777897v,B13
t_EADGBE_guitarB13fast977897.mp3,EADGBE,B13fast977897,B13fast977897,B13
t_EADGBE_guitarB13fastx22244v.mp3,EADGBE,B13fastx22244v,B13fastx22244v,B13
t_EADGBE_guitarB13slow746445v.mp3,EADGBE,B13slow746445v,B13slow746445v,B13
t_EADGBE_guitarB13slow747444v.mp3,EADGBE,B13slow747444v,B13slow747444v,B13
t_EADGBE_guitarB13slow777444v.mp3,EADGBE,B13slow777444v,B13slow777444v,B13
t_EADGBE_guitarB13slow777897.mp3,EADGBE,B13slow777897,B13slow777897,B13
t_EADGBE_guitarB13slow777897v.mp3,EADGBE,B13slow777897v,B13slow777897v,B13
t_EADGBE_guitarB13slowx22244v.mp3,EADGBE,B13slowx22244v,B13slowx22244v,B13
t_EADGBE_guitarB13strum746445v.mp3,EADGBE,B13strum746445v,B13strum746445v,B13
t_EADGBE_guitarB13strum747444v.mp3,EADGBE,B13strum747444v,B13strum747444v,B13
t_EADGBE_guitarB13strum777444v.mp3,EADGBE,B13strum777444v,B13strum777444v,B13
t_EADGBE_guitarB13strum777897.mp3,EADGBE,B13strum777897,B13strum777897,B13
t_EADGBE_guitarB13strum777897v.mp3,EADGBE,B13strum777897v,B13strum777897v,B13
t_EADGBE_guitarB13strumx22244v.mp3,EADGBE,B13strumx22244v,B13strumx22244v,B13
t_EADGBE_guitarB13sus4fastx22224.mp3,EADGBE,B13sus4fastx22224,B13sus4fastx22224,F#m11
t_EADGBE_guitarB5fast799x77v.mp3,EADGBE,B5fast799x77v,B5fast799x77v,B5
t_EADGBE_guitarB5fastx24402.mp3,EADGBE,B5fastx24402,B5fastx24402,B5
t_EADGBE_guitarB5fastx24402v.mp3,EADGBE,B5fastx24402v,B5fastx24402v,B5
t_EADGBE_guitarB5fastxx4402.mp3,EADGBE,B5fastxx4402,B5fastxx4402,B5
t_EADGBE_guitarB5slow799x77v.mp3,EADGBE,B5slow799x77v,B5slow799x77v,B5
t_EADGBE_guitarB5slowx24402.mp3,EADGBE,B5slowx24402,B5slowx24402,B5
t_EADGBE_guitarB5slowx24402v.mp3,EADGBE,B5slowx24402v,B5slowx24402v,B5
t_EADGBE_guitarB5strum799x77v.mp3,EADGBE,B5strum799x77v,B5strum799x77v,B5
t_EADGBE_guitarB5strumx24402.mp3,EADGBE,B5strumx24402,B5strumx24402,B5
t_EADGBE_guitarB5strumx24402v.mp3,EADGBE,B5strumx24402v,B5strumx24402v,B5
t_EADGBE_guitarB5_Dfastxx0402.mp3,EADGBE,B5_Dfastxx0402,B5_Dfastxx0402,Bm
t_EADGBE_guitarB5_Dsfastxx1402.mp3,EADGBE,B5_Dsfastxx1402,B5_Dsfastxx1402,B
t_EADGBE_guitarB6fast111113111211.mp3,EADGBE,B6fast111113111211,B6fast111113111211,B6
t_EADGBE_guitarB6fast464444.mp3,EADGBE,B6fast464444,B6fast464444,B6
t_EADGBE_guitarB6fast764444v.mp3,EADGBE,B6fast764444v,B6fast764444v,B6
t_EADGBE_guitarB6fast76687xv.mp3,EADGBE,B6fast76687xv,B6fast76687xv,B6
t_EADGBE_guitarB6fastx21102v.mp3,EADGBE,B6fastx21102v,B6fastx21102v,B6
t_EADGBE_guitarB6fastx21404v.mp3,EADGBE,B6fastx21404v,B6fastx21404v,B6
t_EADGBE_guitarB6fastx9911911.mp3,EADGBE,B6fastx9911911,B6fastx9911911,B6
t_EADGBE_guitarB6fastxx911911v.mp3,EADGBE,B6fastxx911911v,B6fastxx911911v,B6
t_EADGBE_guitarB6slow764444.mp3,EADGBE,B6slow764444,B6slow764444,B6
t_EADGBE_guitarB6slow764444v.mp3,EADGBE,B6slow764444v,B6slow764444v,B6
t_EADGBE_guitarB6slow76687xv.mp3,EADGBE,B6slow76687xv,B6slow76687xv,B6
t_EADGBE_guitarB6slowx21102v.mp3,EADGBE,B6slowx21102v,B6slowx21102v,B6
t_EADGBE_guitarB6slowx21404v.mp3,EADGBE,B6slowx21404v,B6slowx21404v,B6
t_EADGBE_guitarB6slowxx911911v.mp3,EADGBE,B6slowxx911911v,B6slowxx911911v,B6
t_EADGBE_guitarB6strum764444.mp3,EADGBE,B6strum764444,B6strum764444,B6
t_EADGBE_guitarB6strum764444v.mp3,EADGBE,B6strum764444v,B6strum764444v,B6
t_EADGBE_guitarB6strum76687xv.mp3,EADGBE,B6strum76687xv,B6strum76687xv,B6
t_EADGBE_guitarB6strumx21102v.mp3,EADGBE,B6strumx21102v,B6strumx21102v,B6
t_EADGBE_guitarB6strumx21404v.mp3,EADGBE,B6strumx21404v,B6strumx21404v,B6
t_EADGBE_guitarB6strumxx911911v.mp3,EADGBE,B6strumxx911911v,B6strumxx911911v,B6
t_EADGBE_guitarB6sus2fast744474.mp3,EADGBE,B6sus2fast744474,B6sus2fast744474,C#7sus4
t_EADGBE_guitarB6sus4_Dfast10999910.mp3,EADGBE,B6sus4_Dfast10999910,B6sus4_Dfast10999910,E9
t_EADGBE_guitarB6sus4_Dsfast11999911.mp3,EADGBE,B6sus4_Dsfast11999911,B6sus4_Dsfast11999911,Emaj9
t_EADGBE_guitarB6_11fast774444.mp3,EADGBE,B6_11fast774444,B6_11fast774444,C#m11
t_EADGBE_guitarB6_9fast111111111211.mp3,EADGBE,B6_9fast111111111211,B6_9fast111111111211,B6/9
t_EADGBE_guitarB6_9fast24110x.mp3,EADGBE,B6_9fast24110x,B6_9fast24110x,B6/9
t_EADGBE_guitarB6_9fast444444.mp3,EADGBE,B6_9fast444444,B6_9fast444444,B6/9
t_EADGBE_guitarB6_9fast744444v.mp3,EADGBE,B6_9fast744444v,B6_9fast744444v,B6/9
t_EADGBE_guitarB6_9fast744644v.mp3,EADGBE,B6_9fast744644v,B6_9fast744644v,B6/9
t_EADGBE_guitarB6_9fast746444v.mp3,EADGBE,B6_9fast746444v,B6_9fast746444v,B6/9
t_EADGBE_guitarB6_9fast766677v.mp3,EADGBE,B6_9fast766677v,B6_9fast766677v,B6/9
t_EADGBE_guitarB6_9fast99911911.mp3,EADGBE,B6_9fast99911911,B6_9fast99911911,B6/9
t_EADGBE_guitarB6_9fastx21122v.mp3,EADGBE,B6_9fastx21122v,B6_9fastx21122v,B6/9
t_EADGBE_guitarB6_9slow744444v.mp3,EADGBE,B6_9slow744444v,B6_9slow744444v,B6/9
t_EADGBE_guitarB6_9slow744644v.mp3,EADGBE,B6_9slow744644v,B6_9slow744644v,B6/9
t_EADGBE_guitarB6_9slow746444v.mp3,EADGBE,B6_9slow746444v,B6_9slow746444v,B6/9
t_EADGBE_guitarB6_9slow766677.mp3,EADGBE,B6_9slow766677,B6_9slow766677,B6/9
t_EADGBE_guitarB6_9slow766677v.mp3,EADGBE,B6_9slow766677v,B6_9slow766677v,B6/9
t_EADGBE_guitarB6_9slowx21122v.mp3,EADGBE,B6_9slowx21122v,B6_9slowx21122v,B6/9
t_EADGBE_guitarB6_9strum744444v.mp3,EADGBE,B6_9strum744444v,B6_9strum744444v,B6/9
t_EADGBE_guitarB6_9strum744644v.mp3,EADGBE,B6_9strum744644v,B6_9strum744644v,B6/9
t_EADGBE_guitarB6_9strum746444v.mp3,EADGBE,B6_9strum746444v,B6_9strum746444v,B6/9
t_EADGBE_guitarB6_9strum766677.mp3,EADGBE,B6_9strum766677,B6_9strum766677,B6/9
t_EADGBE_guitarB6_9strum766677v.mp3,EADGBE,B6_9strum766677v,B6_9strum766677v,B6/9
t_EADGBE_guitarB6_9strumx21122v.mp3,EADGBE,B6_9strumx21122v,B6_9strumx21122v,B6/9
t_EADGBE_guitarB6_9sus4_Afast544454.mp3,EADGBE,B6_9sus4_Afast544454,B6_9sus4_Afast544454,F#m11
t_EADGBE_guitarB6_9sus4_Dsfast1199999.mp3,EADGBE,B6_9sus4_Dsfast1199999,B6_9sus4_Dsfast1199999,C#m11
t_EADGBE_guitarB6_9_Asfast644444.mp3,EADGBE,B6_9_Asfast644444,B6_9_Asfast644444,G#m11
t_EADGBE_guitarB6_9_Efast044444.mp3,EADGBE,B6_9_Efast044444,B6_9_Efast044444,C#m11
t_EADGBE_guitarB6_Asfast664444.mp3,EADGBE,B6_Asfast664444,B6_Asfast664444,G#m9
t_EADGBE_guitarB6_Efast021100.mp3,EADGBE,B6_Efast021100,B6_Efast021100,Emaj9
t_EADGBE_guitarB7b5fast101201.mp3,EADGBE,B7b5fast101201,B7b5fast101201,B7b5
t_EADGBE_guitarB7b5fast76786xv.mp3,EADGBE,B7b5fast76786xv,B7b5fast76786xv,B7b5
t_EADGBE_guitarB7b5fast7878107v.mp3,EADGBE,B7b5fast7878107v,B7b5fast7878107v,B7b5
t_EADGBE_guitarB7b5fastx01201.mp3,EADGBE,B7b5fastx01201,B7b5fastx01201,B7b5
t_EADGBE_guitarB7b5fastx21201v.mp3,EADGBE,B7b5fastx21201v,B7b5fastx21201v,B7b5
t_EADGBE_guitarB7b5fastx23245v.mp3,EADGBE,B7b5fastx23245v,B7b5fastx23245v,B7b5
t_EADGBE_guitarB7b5fastx67867.mp3,EADGBE,B7b5fastx67867,B7b5fastx67867,B7b5
t_EADGBE_guitarB7b5fastxx9101011v.mp3,EADGBE,B7b5fastxx9101011v,B7b5fastxx9101011v,B7b5
t_EADGBE_guitarB7b5slow76786xv.mp3,EADGBE,B7b5slow76786xv,B7b5slow76786xv,B7b5
t_EADGBE_guitarB7b5slow7878107v.mp3,EADGBE,B7b5slow7878107v,B7b5slow7878107v,B7b5
t_EADGBE_guitarB7b5slowx21201.mp3,EADGBE,B7b5slowx21201,B7b5slowx21201,B7b5
t_EADGBE_guitarB7b5slowx21201v.mp3,EADGBE,B7b5slowx21201v,B7b5slowx21201v,B7b5
t_EADGBE_guitarB7b5slowx23245v.mp3,EADGBE,B7b5slowx23245v,B7b5slowx23245v,B7b5
t_EADGBE_guitarB7b5slowxx9101011v.mp3,EADGBE,B7b5slowxx9101011v,B7b5slowxx9101011v,B7b5
t_EADGBE_guitarB7b5strum76786xv.mp3,EADGBE,B7b5strum76786xv,B7b5strum76786xv,B7b5
t_EADGBE_guitarB7b5strum7878107v.mp3,EADGBE,B7b5strum7878107v,B7b5strum7878107v,B7b5
t_EADGBE_guitarB7b5strumx21201.mp3,EADGBE,B7b5strumx21201,B7b5strumx21201,B7b5
t_EADGBE_guitarB7b5strumx21201v.mp3,EADGBE,B7b5strumx21201v,B7b5strumx21201v,B7b5
t_EADGBE_guitarB7b5strumx23245v.mp3,EADGBE,B7b5strumx23245v,B7b5strumx23245v,B7b5
t_EADGBE_guitarB7b5strumxx9101011v.mp3,EADGBE,B7b5strumxx9101011v,B7b5strumxx9101011v,B7b5
t_EADGBE_guitarB7fast224242.mp3,EADGBE,B7fast224242,B7fast224242,B7
t_EADGBE_guitarB7fast764445v.mp3,EADGBE,B7fast764445v,B7fast764445v,B7
t_EADGBE_guitarB7fast797877.mp3,EADGBE,B7fast797877,B7fast797877,B7
t_EADGBE_guitarB7fast797877v.mp3,EADGBE,B7fast797877v,B7fast797877v,B7
t_EADGBE_guitarB7fastx01202.mp3,EADGBE,B7fastx01202,B7fastx01202,B7
t_EADGBE_guitarB7fastx21202v.mp3,EADGBE,B7fastx21202v,B7fastx21202v,B7
t_EADGBE_guitarB7fastx24242v.mp3,EADGBE,B7fastx24242v,B7fastx24242v,B7
t_EADGBE_guitarB7fastx64445.mp3,EADGBE,B7fastx64445,B7fastx64445,B7
t_EADGBE_guitarB7fastxx9111011v.mp3,EADGBE,B7fastxx9111011v,B7fastxx9111011v,B7
t_EADGBE_guitarB7slow764445v.mp3,EADGBE,B7slow764445v,B7slow764445v,B7
t_EADGBE_guitarB7slow797877.mp3,EADGBE,B7slow797877,B7slow797877,B7
t_EADGBE_guitarB7slow797877v.mp3,EADGBE,B7slow797877v,B7slow797877v,B7
t_EADGBE_guitarB7slowx21202v.mp3,EADGBE,B7slowx21202v,B7slowx21202v,B7
t_EADGBE_guitarB7slowx24242v.mp3,EADGBE,B7slowx24242v,B7slowx24242v,B7
t_EADGBE_guitarB7slowxx9111011v.mp3,EADGBE,B7slowxx9111011v,B7slowxx9111011v,B7
t_EADGBE_guitarB7strum764445v.mp3,EADGBE,B7strum764445v,B7strum764445v,B7
t_EADGBE_guitarB7strum797877.mp3,EADGBE,B7strum797877,B7strum797877,B7
t_EADGBE_guitarB7strum797877v.mp3,EADGBE,B7strum797877v,B7strum797877v,B7
t_EADGBE_guitarB7strumx21202v.mp3,EADGBE,B7strumx21202v,B7strumx21202v,B7
t_EADGBE_guitarB7strumx24242v.mp3,EADGBE,B7strumx24242v,B7strumx24242v,B7
t_EADGBE_guitarB7strumxx9111011v.mp3,EADGBE,B7strumxx9111011v,B7strumxx9111011v,B7
t_EADGBE_guitarB7sus2fast224222.mp3,EADGBE,B7sus2fast224222,B7sus2fast224222,B7sus2
t_EADGBE_guitarB7sus2fast744475v.mp3,EADGBE,B7sus2fast744475v,B7sus2fast744475v,B7sus2
t_EADGBE_guitarB7sus2fast797x79v.mp3,EADGBE,B7sus2fast797x79v,B7sus2fast797x79v,B7sus2
t_EADGBE_guitarB7sus2fast99911109.mp3,EADGBE,B7sus2fast99911109,B7sus2fast99911109,B7sus2
t_EADGBE_guitarB7sus2fastx04422.mp3,EADGBE,B7sus2fastx04422,B7sus2fastx04422,B7sus2
t_EADGBE_guitarB7sus2fastx24222.mp3,EADGBE,B7sus2fastx24222,B7sus2fastx24222,B7sus2
t_EADGBE_guitarB7sus2fastx24222v.mp3,EADGBE,B7sus2fastx24222v,B7sus2fastx24222v,B7sus2
t_EADGBE_guitarB7sus2fastxx911109v.mp3,EADGBE,B7sus2fastxx911109v,B7sus2fastxx911109v,B7sus2
t_EADGBE_guitarB7sus2slow744475v.mp3,EADGBE,B7sus2slow744475v,B7sus2slow744475v,B7sus2
t_EADGBE_guitarB7sus2slow797x79v.mp3,EADGBE,B7sus2slow797x79v,B7sus2slow797x79v,B7sus2
t_EADGBE_guitarB7sus2slowx24222.mp3,EADGBE,B7sus2slowx24222,B7sus2slowx24222,B7sus2
t_EADGBE_guitarB7sus2slowx24222v.mp3,EADGBE,B7sus2slowx24222v,B7sus2slowx24222v,B7sus2
t_EADGBE_guitarB7sus2slowxx911109v.mp3,EADGBE,B7sus2slowxx911109v,B7sus2slowxx911109v,B7sus2
t_EADGBE_guitarB7sus2strum744475v.mp3,EADGBE,B7sus2strum744475v,B7sus2strum744475v,B7sus2
t_EADGBE_guitarB7sus2strum797x79v.mp3,EADGBE,B7sus2strum797x79v,B7sus2strum797x79v,B7sus2
t_EADGBE_guitarB7sus2strumx24222.mp3,EADGBE,B7sus2strumx24222,B7sus2strumx24222,B7sus2
t_EADGBE_guitarB7sus2strumx24222v.mp3,EADGBE,B7sus2strumx24222v,B7sus2strumx24222v,B7sus2
t_EADGBE_guitarB7sus2strumxx911109v.mp3,EADGBE,B7sus2strumxx911109v,B7sus2strumxx911109v,B7sus2
t_EADGBE_guitarB7sus2_Dfast109911109.mp3,EADGBE,B7sus2_Dfast109911109,B7sus2_Dfast109911109,Bm9
t_EADGBE_guitarB7sus2_Dsfast111211111211.mp3,EADGBE,B7sus2_Dsfast111211111211,B7sus2_Dsfast111211111211,B9
t_EADGBE_guitarB7sus4fast004400.mp3,EADGBE,B7sus4fast004400,B7sus4fast004400,B7sus4
t_EADGBE_guitarB7sus4fast202200.mp3,EADGBE,B7sus4fast202200,B7sus4fast202200,B7sus4
t_EADGBE_guitarB7sus4fast777977.mp3,EADGBE,B7sus4fast777977,B7sus4fast777977,B7sus4
t_EADGBE_guitarB7sus4fast777977v.mp3,EADGBE,B7sus4fast777977v,B7sus4fast777977v,B7sus4
t_EADGBE_guitarB7sus4fast7799107v.mp3,EADGBE,B7sus4fast7799107v,B7sus4fast7799107v,B7sus4
t_EADGBE_guitarB7sus4fast7979107v.mp3,EADGBE,B7sus4fast7979107v,B7sus4fast7979107v,B7sus4
t_EADGBE_guitarB7sus4fast79797xv.mp3,EADGBE,B7sus4fast79797xv,B7sus4fast79797xv,B7sus4
t_EADGBE_guitarB7sus4fastx04400.mp3,EADGBE,B7sus4fastx04400,B7sus4fastx04400,B7sus4
t_EADGBE_guitarB7sus4fastx22202v.mp3,EADGBE,B7sus4fastx22202v,B7sus4fastx22202v,B7sus4
t_EADGBE_guitarB7sus4fastx22252v.mp3,EADGBE,B7sus4fastx22252v,B7sus4fastx22252v,B7sus4
t_EADGBE_guitarB7sus4fastx24200v.mp3,EADGBE,B7sus4fastx24200v,B7sus4fastx24200v,B7sus4
t_EADGBE_guitarB7sus4fastx24252v.mp3,EADGBE,B7sus4fastx24252v,B7sus4fastx24252v,B7sus4
t_EADGBE_guitarB7sus4fastxx9111012v.mp3,EADGBE,B7sus4fastxx9111012v,B7sus4fastxx9111012v,B7sus4
t_EADGBE_guitarB7sus4slow777977.mp3,EADGBE,B7sus4slow777977,B7sus4slow777977,B7sus4
t_EADGBE_guitarB7sus4slow777977v.mp3,EADGBE,B7sus4slow777977v,B7sus4slow777977v,B7sus4
t_EADGBE_guitarB7sus4slow7799107v.mp3,EADGBE,B7sus4slow7799107v,B7sus4slow7799107v,B7sus4
t_EADGBE_guitarB7sus4slow7979107v.mp3,EADGBE,B7sus4slow7979107v,B7sus4slow7979107v,B7sus4
t_EADGBE_guitarB7sus4slow79797xv.mp3,EADGBE,B7sus4slow79797xv,B7sus4slow79797xv,B7sus4
t_EADGBE_guitarB7sus4slowx22202v.mp3,EADGBE,B7sus4slowx22202v,B7sus4slowx22202v,B7sus4
t_EADGBE_guitarB7sus4slowx22252v.mp3,EADGBE,B7sus4slowx22252v,B7sus4slowx22252v,B7sus4
t_EADGBE_guitarB7sus4slowx24200v.mp3,EADGBE,B7sus4slowx24200v,B7sus4slowx24200v,B7sus4
t_EADGBE_guitarB7sus4slowx24252v.mp3,EADGBE,B7sus4slowx24252v,B7sus4slowx24252v,B7sus4
t_EADGBE_guitarB7sus4slowxx9111012v.mp3,EADGBE,B7sus4slowxx9111012v,B7sus4slowxx9111012v,B7sus4
t_EADGBE_guitarB7sus4strum777977.mp3,EADGBE,B7sus4strum777977,B7sus4strum777977,B7sus4
t_EADGBE_guitarB7sus4strum777977v.mp3,EADGBE,B7sus4strum777977v,B7sus4strum777977v,B7sus4
t_EADGBE_guitarB7sus4strum7799107v.mp3,EADGBE,B7sus4strum7799107v,B7sus4strum7799107v,B7sus4
t_EADGBE_guitarB7sus4strum7979107v.mp3,EADGBE,B7sus4strum7979107v,B7sus4strum7979107v,B7sus4
t_EADGBE_guitarB7sus4strum79797xv.mp3,EADGBE,B7sus4strum79797xv,B7sus4strum79797xv,B7sus4
t_EADGBE_guitarB7sus4strumx22202v.mp3,EADGBE,B7sus4strumx22202v,B7sus4strumx22202v,B7sus4
t_EADGBE_guitarB7sus4strumx22252v.mp3,EADGBE,B7sus4strumx22252v,B7sus4strumx22252v,B7sus4
t_EADGBE_guitarB7sus4strumx24200v.mp3,EADGBE,B7sus4strumx24200v,B7sus4strumx24200v,B7sus4
t_EADGBE_guitarB7sus4strumx24252v.mp3,EADGBE,B7sus4strumx24252v,B7sus4strumx24252v,B7sus4
t_EADGBE_guitarB7sus4strumxx9111012v.mp3,EADGBE,B7sus4strumxx9111012v,B7sus4strumxx9111012v,B7sus4
t_EADGBE_guitarB7_Csfastx44445.mp3,EADGBE,B7_Csfastx44445,B7_Csfastx44445,B9
t_EADGBE_guitarB9b5fast121221.mp3,EADGBE,B9b5fast121221,B9b5fast121221,B9b5
t_EADGBE_guitarB9b5fast767667v.mp3,EADGBE,B9b5fast767667v,B9b5fast767667v,B9b5
t_EADGBE_guitarB9b5fastx01421.mp3,EADGBE,B9b5fastx01421,B9b5fastx01421,B9b5
t_EADGBE_guitarB9b5fastx21221v.mp3,EADGBE,B9b5fastx21221v,B9b5fastx21221v,B9b5
t_EADGBE_guitarB9b5fastx41201.mp3,EADGBE,B9b5fastx41201,B9b5fastx41201,B9b5
t_EADGBE_guitarB9b5fastx67667.mp3,EADGBE,B9b5fastx67667,B9b5fastx67667,B9b5
t_EADGBE_guitarB9b5slow767667.mp3,EADGBE,B9b5slow767667,B9b5slow767667,B9b5
t_EADGBE_guitarB9b5slow767667v.mp3,EADGBE,B9b5slow767667v,B9b5slow767667v,B9b5
t_EADGBE_guitarB9b5slowx21221v.mp3,EADGBE,B9b5slowx21221v,B9b5slowx21221v,B9b5
t_EADGBE_guitarB9b5strum767667.mp3,EADGBE,B9b5strum767667,B9b5strum767667,B9b5
t_EADGBE_guitarB9b5strum767667v.mp3,EADGBE,B9b5strum767667v,B9b5strum767667v,B9b5
t_EADGBE_guitarB9b5strumx21221v.mp3,EADGBE,B9b5strumx21221v,B9b5strumx21221v,B9b5
t_EADGBE_guitarB9fast111211111211.mp3,EADGBE,B9fast111211111211,B9fast111211111211,B9
t_EADGBE_guitarB9fast24120x.mp3,EADGBE,B9fast24120x,B9fast24120x,B9
t_EADGBE_guitarB9fast544445.mp3,EADGBE,B9fast544445,B9fast544445,B9
t_EADGBE_guitarB9fast744445v.mp3,EADGBE,B9fast744445v,B9fast744445v,B9
t_EADGBE_guitarB9fast744645v.mp3,EADGBE,B9fast744645v,B9fast744645v,B9
t_EADGBE_guitarB9fast747445v.mp3,EADGBE,B9fast747445v,B9fast747445v,B9
t_EADGBE_guitarB9fast797879.mp3,EADGBE,B9fast797879,B9fast797879,B9
t_EADGBE_guitarB9fast797879v.mp3,EADGBE,B9fast797879v,B9fast797879v,B9
t_EADGBE_guitarB9fastx44445.mp3,EADGBE,B9fastx44445,B9fastx44445,B9
t_EADGBE_guitarB9slow744445v.mp3,EADGBE,B9slow744445v,B9slow744445v,B9
t_EADGBE_guitarB9slow744645v.mp3,EADGBE,B9slow744645v,B9slow744645v,B9
t_EADGBE_guitarB9slow747445v.mp3,EADGBE,B9slow747445v,B9slow747445v,B9
t_EADGBE_guitarB9slow797879.mp3,EADGBE,B9slow797879,B9slow797879,B9
t_EADGBE_guitarB9slow797879v.mp3,EADGBE,B9slow797879v,B9slow797879v,B9
t_EADGBE_guitarB9strum744445v.mp3,EADGBE,B9strum744445v,B9strum744445v,B9
